HotelName,HotelPrice,HotelLink
成都红牌楼地铁站亚朵酒店,¥501起,/hotel/hoteldetail?hotelId=12301139&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A12301139%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都安得天馨Wellness Resort,¥529起,/hotel/hoteldetail?hotelId=70547099&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A70547099%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
耳语花园服务公寓(成都太古里春熙路店),¥900起,/hotel/hoteldetail?hotelId=92556544&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A92556544%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都领馆区人民南路亚朵酒店,¥501起,/hotel/hoteldetail?hotelId=90638551&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A90638551%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
Alano阿兰朵酒店(成都春熙路店),¥751起,/hotel/hoteldetail?hotelId=60307978&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A60307978%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都雅莉庄园酒店,¥408起,/hotel/hoteldetail?hotelId=93229097&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A93229097%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都高新漫心酒店,¥468起,/hotel/hoteldetail?hotelId=61012772&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A61012772%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都溪上精品度假公寓,¥286起,/hotel/hoteldetail?hotelId=94079385&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A94079385%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
速时8公寓(成都东站东广场店),¥87起,/hotel/hoteldetail?hotelId=60770917&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3Adbc1dbbc-8f20-49a7-bb28-190af0d15ded%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A60770917%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
崇州拉菲飞龙酒店,¥110起,/hotel/hoteldetail?hotelId=90971730&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90971730%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
藤華酒店(成都昭觉寺地铁站驷马桥店),¥212起,/hotel/hoteldetail?hotelId=91899020&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A91899020%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都瑞城名人酒店,¥496起,/hotel/hoteldetail?hotelId=42301140&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A42301140%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都蓝城悦杏温泉美食酒店,¥492起,/hotel/hoteldetail?hotelId=93615391&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93615391%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都蓉城悦柳·采薇美食酒店,¥514起,/hotel/hoteldetail?hotelId=66561903&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A66561903%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都蓝城悦榕美食文化酒店,¥393起,/hotel/hoteldetail?hotelId=90861624&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90861624%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
来住H·HOTEL(成都太古里九眼桥店),¥408起,/hotel/hoteldetail?hotelId=93449962&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93449962%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都瑞嘉大酒店,¥148起,/hotel/hoteldetail?hotelId=42301611&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A42301611%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
上里阳光度假公寓(武侯祠锦里店),¥338起,/hotel/hoteldetail?hotelId=94075594&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A94075594%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都索菲斯锦苑宾馆,¥574起,/hotel/hoteldetail?hotelId=42301341&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A42301341%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都万达瑞华酒店,¥1455起,/hotel/hoteldetail?hotelId=90951750&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90951750%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都首座万丽酒店,¥1058起,/hotel/hoteldetail?hotelId=52301048&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A52301048%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
来住酒店(成都太古里春熙路店),¥281起,/hotel/hoteldetail?hotelId=91948856&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A91948856%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
君坤酒店(成都太古里店),¥672起,/hotel/hoteldetail?hotelId=42301436&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A42301436%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都京元丽呈酒店,¥370起,/hotel/hoteldetail?hotelId=60749333&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A60749333%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
都江堰青城豪生国际酒店,¥980起,/hotel/hoteldetail?hotelId=52307001&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A52307001%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
上里阳光酒店(成都动物园地铁站店),¥254起,/hotel/hoteldetail?hotelId=91637007&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A91637007%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
鹭岛精品酒店(成都龙爪堰地铁金楠天街店),¥160起,/hotel/hoteldetail?hotelId=91283878&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A91283878%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都茂业JW万豪酒店,¥1449起,/hotel/hoteldetail?hotelId=91908092&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A91908092%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都正源禧悦酒店,¥338起,/hotel/hoteldetail?hotelId=90945612&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90945612%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都梵舍轻奢酒店,¥398起,/hotel/hoteldetail?hotelId=94071064&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A94071064%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
丽呈東谷酒店(成都天府广场店),¥669起,/hotel/hoteldetail?hotelId=42301033&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A42301033%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
九点连锁酒店(成都四川大学火车南站店),¥212起,/hotel/hoteldetail?hotelId=12301364&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A12301364%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都世代锦江国际酒店,¥454起,/hotel/hoteldetail?hotelId=42301036&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A42301036%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
笑脸里·好久不见青年旅舍(成都宽窄巷子店),¥36起,/hotel/hoteldetail?hotelId=02301592&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A2301592%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
曼客阳光酒店(四川护理职业学院龙平路地铁站店),¥106起,/hotel/hoteldetail?hotelId=90152083&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90152083%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
成都首座万豪酒店,¥1418起,/hotel/hoteldetail?hotelId=91951528&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A91951528%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
芒果酒店(成都电子科大店),¥190起,/hotel/hoteldetail?hotelId=90420013&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90420013%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
逆时光公寓(成都东站店),¥97起,/hotel/hoteldetail?hotelId=91199251&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2301%7C%2a%7CqId%3A215a6e96-b9d7-45f8-ace8-35a83d25db83%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A91199251%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
