HotelName,HotelPrice,HotelLink
湖南金融中心异国印象酒店,¥428起,/hotel/hoteldetail?hotelId=61473839&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A61473839%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙市政府滨江顾奈丽呈酒店,¥348起,/hotel/hoteldetail?hotelId=67261667&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A67261667%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙喜盈门范城亚朵酒店,¥416起,/hotel/hoteldetail?hotelId=60550758&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A60550758%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙高铁南站戴斯酒店,¥342起,/hotel/hoteldetail?hotelId=94416628&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A94416628%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙雅士亚豪生酒店,¥549起,/hotel/hoteldetail?hotelId=41901040&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A41901040%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙潇影华美达酒店,¥472起,/hotel/hoteldetail?hotelId=93460927&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A93460927%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙德盛道夫酒店,¥469起,/hotel/hoteldetail?hotelId=41901102&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A41901102%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙华雅国际大酒店,¥458起,/hotel/hoteldetail?hotelId=51901016&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A51901016%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
FunGee X 欢致酒店(长沙五一广场IFS国金中心店),¥536起,/hotel/hoteldetail?hotelId=72200660&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A72200660%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙红星德思勤亚朵酒店,¥450起,/hotel/hoteldetail?hotelId=93232494&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3Aa8ad0a2f-2040-41ae-8472-52ad86f007a7%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar1%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A93232494%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
港湾之星酒店(长沙县黄花国际机场店),¥103起,/hotel/hoteldetail?hotelId=92516365&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A92516365%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
美宿欢漫4D影院酒店(长沙步行街南门口地铁站店),¥280起,/hotel/hoteldetail?hotelId=93270132&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93270132%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙七号公寓酒店五一广场壹号公馆店,¥353起,/hotel/hoteldetail?hotelId=92522469&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92522469%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
趣柯里酒店(五一大道袁家岭地铁站店),¥314起,/hotel/hoteldetail?hotelId=41901069&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A41901069%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
晓宇酒店(长沙火车站地铁站店),¥208起,/hotel/hoteldetail?hotelId=01901387&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A1901387%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙潇影华美达酒店,¥472起,/hotel/hoteldetail?hotelId=93460927&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A93460927%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙美宿悦致酒店(五一广场步行街店),¥563起,/hotel/hoteldetail?hotelId=93561115&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93561115%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙雅士亚豪生酒店,¥549起,/hotel/hoteldetail?hotelId=41901040&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A41901040%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
美宿欢漫酒店(长沙芙蓉广场湘雅附二店),¥243起,/hotel/hoteldetail?hotelId=91205024&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A91205024%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙富力万达文华酒店,¥1317起,/hotel/hoteldetail?hotelId=51901054&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A51901054%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
美宿欢漫酒店(省博物馆烈士公园南地铁站店),¥294起,/hotel/hoteldetail?hotelId=01901149&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A1901149%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
美宿欢漫酒店(五一广场黄兴广场地铁站店),¥310起,/hotel/hoteldetail?hotelId=92356579&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A92356579%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙海逸·臻品酒店,¥448起,/hotel/hoteldetail?hotelId=41901035&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A41901035%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙世纪金源大饭店,¥446起,/hotel/hoteldetail?hotelId=51901034&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A51901034%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
相遇影院电竞酒店(湖南工业职院中医药大学店),¥115起,/hotel/hoteldetail?hotelId=61126539&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A61126539%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙高铁南站国际会展中心美漾轻奢酒店,¥228起,/hotel/hoteldetail?hotelId=94095708&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A94095708%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
维也纳国际酒店(长沙王府井时代帝景店),¥270起,/hotel/hoteldetail?hotelId=91899022&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A91899022%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
云居假日酒店公寓(长沙五一广场店),¥284起,/hotel/hoteldetail?hotelId=92172364&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A92172364%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙品缦·芸酒店,¥427起,/hotel/hoteldetail?hotelId=94081772&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A94081772%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙璞境酒店,¥325起,/hotel/hoteldetail?hotelId=41901099&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A41901099%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
米漾米居酒店(长沙望城医学院店),¥206起,/hotel/hoteldetail?hotelId=64139792&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A64139792%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙融程花园酒店,¥485起,/hotel/hoteldetail?hotelId=51901044&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A51901044%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
美宿欢漫酒店(长沙步行街南门口地铁站一店),¥311起,/hotel/hoteldetail?hotelId=92790840&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92790840%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
橙果酒店(长沙世界之窗店),¥205起,/hotel/hoteldetail?hotelId=01901696&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A1901696%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
美宿欢漫酒店(长沙市一中湘雅附一店),¥348起,/hotel/hoteldetail?hotelId=92303608&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A92303608%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙CSS斯维登玺酒店,¥448起,/hotel/hoteldetail?hotelId=63612825&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A63612825%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙西兰蒂亚公寓酒店,¥578起,/hotel/hoteldetail?hotelId=93285377&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93285377%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
百合园酒店(长沙县广电中心通程广场店),¥128起,/hotel/hoteldetail?hotelId=90179874&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90179874%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
长沙现代凯莱大酒店,¥507起,/hotel/hoteldetail?hotelId=90119005&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1901%7C%2a%7CqId%3A77290972-5f7b-417f-a72a-39bacb4f986c%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1901%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90119005%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
