HotelName,HotelPrice,HotelLink
秋果酒店(北京南站广安门大观园店),¥301起,/hotel/hoteldetail?hotelId=93468474&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A93468474%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京N31酒店,¥661起,/hotel/hoteldetail?hotelId=65816150&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A65816150%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京朝阳丽亭酒店,¥507起,/hotel/hoteldetail?hotelId=69367370&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A69367370%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京米家·秋果酒店X(北京南站丰台区政务服务中心店),¥375起,/hotel/hoteldetail?hotelId=71994253&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A71994253%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京中矿宾馆(安定门地铁站地坛店),¥293起,/hotel/hoteldetail?hotelId=00101022&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A101022%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京空港奥竺宾馆,¥307起,/hotel/hoteldetail?hotelId=00101110&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A101110%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
云川酒店(北京国贸店),¥337起,/hotel/hoteldetail?hotelId=00101597&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A101597%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京裕龙大酒店,¥536起,/hotel/hoteldetail?hotelId=30101008&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A30101008%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京建国门CBD亚朵轻居酒店,¥405起,/hotel/hoteldetail?hotelId=92152893&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A92152893%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京南方明珠大酒店,¥479起,/hotel/hoteldetail?hotelId=30101088&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3A235c3cd1-867f-4e17-8161-5a513a050fd5%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A30101088%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京站同仁医院崇文门地铁站店),¥424起,/hotel/hoteldetail?hotelId=93469881&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A93469881%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京海湾半山温泉酒店,¥2178起,/hotel/hoteldetail?hotelId=92310379&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92310379%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京新国展首都机场店),¥292起,/hotel/hoteldetail?hotelId=30301081&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A30301081%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
景里酒店(北京国贸店),¥396起,/hotel/hoteldetail?hotelId=93530366&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93530366%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京花乡天坛医院亚朵酒店,¥492起,/hotel/hoteldetail?hotelId=92558336&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A92558336%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京京都信苑饭店,¥609起,/hotel/hoteldetail?hotelId=50101020&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A50101020%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
乐家服务式酒店(北京西直门店),¥358起,/hotel/hoteldetail?hotelId=00101859&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A101859%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京裕龙国际酒店,¥543起,/hotel/hoteldetail?hotelId=50401028&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A50401028%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果S酒店(北京首都机场二店),¥303起,/hotel/hoteldetail?hotelId=94350677&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A94350677%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京西站六里桥东地铁站店),¥244起,/hotel/hoteldetail?hotelId=93639692&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A93639692%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京蔻思酒店,¥331起,/hotel/hoteldetail?hotelId=91246126&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A91246126%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京望京科技园店),¥446起,/hotel/hoteldetail?hotelId=61092230&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A61092230%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
云川酒店(北京国贸店),¥337起,/hotel/hoteldetail?hotelId=00101597&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A101597%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京歌华开元大酒店,¥733起,/hotel/hoteldetail?hotelId=50301023&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A50301023%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京华贸店),¥322起,/hotel/hoteldetail?hotelId=92749406&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A92749406%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京国贸店),¥460起,/hotel/hoteldetail?hotelId=94075562&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A94075562%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京颐和园店),¥432起,/hotel/hoteldetail?hotelId=90212976&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90212976%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京立水桥地铁站店),¥377起,/hotel/hoteldetail?hotelId=94080632&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A94080632%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
映向城酒店(北京通州万达广场潞河医院店),¥290起,/hotel/hoteldetail?hotelId=65321007&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A65321007%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京五棵松301医院店),¥528起,/hotel/hoteldetail?hotelId=91777359&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A91777359%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京东直门雍和宫簋街店),¥289起,/hotel/hoteldetail?hotelId=93696881&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A93696881%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京望京798艺术区店),¥420起,/hotel/hoteldetail?hotelId=92772888&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A92772888%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京金融街亚朵S吴酒店,¥764起,/hotel/hoteldetail?hotelId=92165127&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A92165127%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果S酒店·1924(北京五棵松解放军总医院店),¥534起,/hotel/hoteldetail?hotelId=93944824&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A93944824%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京子美酒店,¥231起,/hotel/hoteldetail?hotelId=93284159&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A93284159%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
桔子酒店(北京三元桥店),¥326起,/hotel/hoteldetail?hotelId=90286256&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90286256%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京总部基地亚朵酒店,¥466起,/hotel/hoteldetail?hotelId=92294018&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A92294018%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
北京鸿安艾华酒店,¥400起,/hotel/hoteldetail?hotelId=60868997&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A60868997%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(北京三元桥燕莎店),¥475起,/hotel/hoteldetail?hotelId=92790355&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92790355%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
时光漫步怀旧主题酒店(北京国贸劲松平乐园地铁站店),¥336起,/hotel/hoteldetail?hotelId=92260373&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A101%7C%2a%7CqId%3Ad15eb140-e588-4f3a-9509-e4a5aee353e0%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A92260373%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
