HotelName,HotelPrice,HotelLink
深圳璟峯酒店,¥413起,/hotel/hoteldetail?hotelId=65824522&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A65824522%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
秋果酒店(深圳会展中心岗厦地铁站店),¥510起,/hotel/hoteldetail?hotelId=63950064&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A63950064%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳福田CBD逸扉酒店,¥709起,/hotel/hoteldetail?hotelId=72088326&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A72088326%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳中天美景大酒店,¥320起,/hotel/hoteldetail?hotelId=90043487&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90043487%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳福田会展中心 Magico Hotel,¥432起,/hotel/hoteldetail?hotelId=70748048&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A70748048%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
盈舍轻奢S酒店(深圳蛇口海上世界店),¥490起,/hotel/hoteldetail?hotelId=65247103&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A65247103%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳玺悦丽呈朗樾花园酒店,¥521起,/hotel/hoteldetail?hotelId=67771106&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A67771106%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳南山深圳湾漫心酒店,¥512起,/hotel/hoteldetail?hotelId=93440633&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A93440633%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳南山海岸城亚朵X酒店,¥475起,/hotel/hoteldetail?hotelId=90659970&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A90659970%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
广飞徽商168酒店(深圳龙城广场大运地铁站店),¥162起,/hotel/hoteldetail?hotelId=90863862&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3Aee076ecb-04ca-4a93-b104-c4f8765bb9c6%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cbkt%3Ar2%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90863862%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
朵拉清水湾酒店(深圳龙岗塘坑地铁站店),¥213起,/hotel/hoteldetail?hotelId=91054072&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A91054072%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳红星连锁酒店,¥93起,/hotel/hoteldetail?hotelId=93054447&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93054447%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
中濠精致酒店(深圳龙华大浪商业中心店),¥308起,/hotel/hoteldetail?hotelId=93435690&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A93435690%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
广飞徽商168酒店(深圳龙城广场大运地铁站店),¥162起,/hotel/hoteldetail?hotelId=90863862&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A90863862%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
美豪酒店(深圳机场店),¥296起,/hotel/hoteldetail?hotelId=90923349&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90923349%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
快8连锁酒店(深圳上南店),¥95起,/hotel/hoteldetail?hotelId=02003267&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A2003267%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳皇庭V酒店,¥722起,/hotel/hoteldetail?hotelId=52003089&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A52003089%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳永宜酒店北站店,¥182起,/hotel/hoteldetail?hotelId=90118401&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90118401%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
菲酒店(深圳北站店),¥274起,/hotel/hoteldetail?hotelId=60375166&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A60375166%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
维也纳国际酒店(深圳松岗地铁站店),¥252起,/hotel/hoteldetail?hotelId=42003375&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A42003375%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳滨河时代亚朵S酒店,¥679起,/hotel/hoteldetail?hotelId=91775475&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A91775475%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
嘉熙业酒店(深圳北站店),¥201起,/hotel/hoteldetail?hotelId=63446360&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A63446360%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳维景酒店,¥308起,/hotel/hoteldetail?hotelId=42003023&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A42003023%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
美豪丽致酒店(深圳福田会展中心店),¥805起,/hotel/hoteldetail?hotelId=42003160&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A42003160%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
栎宜酒店(深圳国际会展中心店),¥391起,/hotel/hoteldetail?hotelId=90925181&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A90925181%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
TOWO上品酒店(深圳机场固戍地铁站店),¥162起,/hotel/hoteldetail?hotelId=32003664&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A32003664%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
维也纳酒店(深圳海湾店),¥246起,/hotel/hoteldetail?hotelId=02003028&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A2003028%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
铂斯登行政公寓(深圳北站汇隆中心店),¥330起,/hotel/hoteldetail?hotelId=93641112&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A93641112%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
君恺酒店(深圳民治万众城店),¥156起,/hotel/hoteldetail?hotelId=92182628&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A92182628%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
我家酒店(深圳坂田雪象店),¥174起,/hotel/hoteldetail?hotelId=91737413&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A91737413%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳快8连锁酒店(沙井中心客运站店),¥91起,/hotel/hoteldetail?hotelId=90531268&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A90531268%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
快8连锁酒店(松岗汽车站店),¥111起,/hotel/hoteldetail?hotelId=02003268&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A2003268%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
瑞季精品酒店(深圳龙城广场店),¥298起,/hotel/hoteldetail?hotelId=32003488&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A32003488%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
198精品酒店(深圳公明广场地铁站店),¥108起,/hotel/hoteldetail?hotelId=61353030&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A61353030%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
迪雅酒店(深圳宝安壹方城店),¥314起,/hotel/hoteldetail?hotelId=91218147&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A91218147%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
深圳罗湖地王亚朵酒店,¥492起,/hotel/hoteldetail?hotelId=60381466&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A60381466%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
雅好连锁酒店(深圳海上田园店),¥138起,/hotel/hoteldetail?hotelId=91089325&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A91089325%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
英伦精选酒店(深圳石岩汽车站店),¥144起,/hotel/hoteldetail?hotelId=92412787&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A92412787%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
佳百合商务酒店(深圳沙井店),¥88起,/hotel/hoteldetail?hotelId=90839086&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2003%7C%2a%7CqId%3A1ad23b88-2658-4a83-b929-54209134ae10%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2003%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90839086%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
