HotelName,HotelPrice,HotelLink
天津南京路小白楼亚朵酒店,¥408起,/hotel/hoteldetail?hotelId=90996580&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90996580%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A0%7C%2a%7Cpage_size%3A20%7C%2a%7C
桔子水晶天津滨江道步行街酒店,¥332起,/hotel/hoteldetail?hotelId=65053261&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A65053261%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
麗枫酒店(天津响螺湾滨海高铁站店),¥370起,/hotel/hoteldetail?hotelId=93151381&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93151381%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津海河悦榕庄,¥813起,/hotel/hoteldetail?hotelId=50301123&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A50301123%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
凯里亚德酒店(天津于家堡金融中心店),¥260起,/hotel/hoteldetail?hotelId=40301107&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A40301107%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津海河假日酒店,¥490起,/hotel/hoteldetail?hotelId=40301066&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A40301066%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
7天优品酒店(天津开发区第四大街泰达店),¥150起,/hotel/hoteldetail?hotelId=90322890&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90322890%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津美程豪华酒店式公寓,¥197起,/hotel/hoteldetail?hotelId=93521611&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93521611%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
天津美华大酒店,¥323起,/hotel/hoteldetail?hotelId=40301035&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A40301035%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
美豪丽致酒店(天津五大道滨江道店),¥302起,/hotel/hoteldetail?hotelId=60319625&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A301%7C%2a%7CqId%3A482d6892-fc9c-4f54-9472-3e7d3617e9c9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A301%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A60319625%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A1%7C%2a%7Cpage_size%3A20%7C%2a%7C
